代碼,股利發放年度,股利合計
1907,1990,1.8
1907,1989,1.8
1907,1988,2.5
1907,1987,2.0
1907,1986,1.5
1907,1985,3.0
1907,1984,2.0
1909,2022,1.2
1909,2021,0.6
1909,2020,0.3
1909,2019,0.5
1909,2018,1.75
1909,2017,1.49
1909,2016,1.0
1909,2015,0.9
1909,2014,0.8
1909,2013,0.4
1909,2012,0.0
1909,2011,0.71
1909,2010,0.51
1909,2009,0.0
1909,2008,0.51
1909,2007,0.81
1909,2006,0.61
1909,2005,0.6
1909,2004,0.3
1909,2003,0.2
1909,2002,0.0
1909,2001,0.0
1909,2000,1.0
1909,1999,0.0
1909,1998,0.8
1909,1997,1.0
1909,1996,1.0
1909,1995,2.0
1909,1994,0.0
1909,1993,0.0
1909,1992,0.0
1909,1991,0.0
1909,1990,0.5
1909,1988,4.0
1909,1987,2.6
1909,1985,2.3
1909,1984,3.5
6790,2022,3.0
6790,2021,4.0
6790,2020,1.71
2002,2022,3.1
2002,2021,0.3
2002,2020,0.5
2002,2019,1.0
2002,2018,0.88
2002,2017,0.85
2002,2016,0.5
2002,2015,1.0
2002,2014,0.9
2002,2013,0.5
2002,2012,1.16
2002,2011,2.49
2002,2010,1.34
2002,2009,1.73
2002,2008,3.8
2002,2007,3.08
2002,2006,4.1
2002,2005,4.4
2002,2004,3.35
2002,2003,1.55
2002,2002,1.0
2002,2001,1.8
2002,2000,1.5
2002,1999,3.0
2002,1998,2.1
2002,1997,1.5
2002,1996,1.47
2002,1995,1.09
2002,1994,0.86
2002,1993,1.29
2002,1992,1.6
2002,1991,1.8
2002,1990,2.21
2002,1989,2.01
2002,1988,1.61
2002,1987,1.64
2002,1986,1.92
2002,1985,1.92
2002,1984,3.26
2006,2022,6.4
2006,2021,1.5
2006,2020,1.35
2006,2019,1.2
2006,2018,1.4
2006,2017,1.3
2006,2016,1.1
2006,2015,1.3
2006,2014,1.6
2006,2013,1.3
2006,2012,1.6
2006,2011,1.2
2006,2010,1.02
2006,2009,1.8
2006,2008,3.2
2006,2007,3.1
2006,2006,2.59
2006,2005,2.5
2006,2004,1.0
2006,2003,0.5
2006,2002,0.5
2006,2001,0.19
2006,2000,0.0
2006,1999,0.5
2006,1998,1.0
2006,1997,0.5
2006,1996,1.0
2006,1995,1.0
2006,1994,1.5
2006,1993,2.2
2006,1992,2.5
2006,1991,3.5
2006,1990,3.14
2006,1989,2.8
2006,1988,2.4
2006,1987,0.2
2006,1986,0.5
2006,1985,0.5
2007,2022,0.0
2007,2021,0.0
2007,2020,0.0
2007,2019,0.0
2007,2018,0.0
2007,2017,0.0
2007,2016,0.0
2007,2015,0.0
2007,2014,0.0
2007,2013,0.0
2007,2012,0.0
2007,2011,0.4
2007,2010,0.0
2007,2009,0.0
2007,2008,0.0
2007,2007,0.0
2007,2006,0.0
2007,2005,0.0
2007,2004,0.0
2007,2003,0.0
2007,2002,0.0
2007,2001,0.0
2007,2000,0.6
2007,1999,1.14
2007,1998,0.0
2007,1997,0.0
2007,1996,0.0
2007,1995,0.0
2007,1994,0.0
2007,1993,0.0
2007,1992,0.5
2007,1991,0.0
2007,1990,1.2
2007,1989,2.7
2008,2022,0.0
2008,2021,0.0
2008,2020,0.0
2008,2019,0.0
2008,2018,0.0
2008,2017,0.0
2008,2016,0.0
2008,2015,0.0
2008,2014,0.0
2008,2013,0.0
2008,2012,0.0
2008,2011,0.0
2008,2010,0.0
2008,2009,0.0
2008,2008,0.0
2008,2007,0.0
2008,2006,0.0
2008,2005,0.0
2008,2004,0.0
2008,2003,0.0
2008,2002,0.0
2008,2001,0.0
2008,2000,0.0
2008,1999,0.0
2008,1998,0.5
2008,1997,1.0
2008,1996,0.8
2008,1995,0.0
2008,1994,0.0
2008,1993,1.0
2008,1992,1.0
2008,1991,1.0
2008,1990,2.5
2008,1989,2.5
2008,1988,0.3
2008,1986,1.54
2009,2022,1.0
2009,2021,0.8
2009,2020,0.0
2009,2019,0.0
2009,2018,0.0
2009,2017,0.0
2009,2016,0.0
2009,2015,0.4
2009,2014,0.5
2009,2013,0.0
2009,2012,0.0
2009,2011,1.1
2009,2010,0.6
2009,2009,0.0
2009,2008,0.9
2009,2007,1.4
2009,2006,0.3
2009,2005,0.6
2009,2004,0.49
2009,2003,0.1
2009,2002,0.0
2009,2001,0.0
2009,2000,0.6
2009,1999,0.5
2009,1998,0.5
2009,1997,0.5
2009,1996,0.5
2009,1995,1.0
2009,1994,1.0
2009,1993,1.5
2009,1992,1.0
2009,1991,1.0
2009,1990,3.0
2009,1989,1.24
2009,1988,1.41
2010,2022,1.3
2010,2021,0.6
2010,2020,0.3
2010,2019,0.56
2010,2018,0.5
2010,2017,0.7
2010,2016,0.5
2010,2015,0.5
2010,2014,1.2
2010,2013,0.5
2010,2012,0.8
2010,2011,1.3
2010,2010,0.55
2010,2009,0.5
2010,2008,0.7
2010,2007,1.1
2010,2006,1.7
2010,2005,2.5
2010,2004,1.5
2010,2003,1.5
2010,2002,1.0
2010,2001,0.63
2010,2000,0.75
2010,1999,0.44
2010,1998,0.7
2010,1997,1.0
2010,1996,1.0
2010,1995,1.0
2010,1994,0.7
2010,1993,1.0
2010,1992,1.0
2010,1991,1.0
2010,1990,2.0
2010,1989,3.0
2010,1988,8.45
2010,1987,1.0
2010,1985,3.3
2012,2022,1.5
2012,2021,1.1
2012,2020,1.2
2012,2019,1.3
2012,2018,0.75
2012,2017,0.75
2012,2016,0.5
2012,2015,0.5
2012,2014,0.5
2012,2013,0.0
2012,2012,0.0
2012,2011,0.0
2012,2010,0.0
2012,2009,0.6
2012,2008,0.5
2012,2007,0.5
2012,2006,0.5
2012,2005,0.0
2012,2004,0.0
2012,2003,0.0
2012,2002,0.0
2012,2001,0.0
2012,2000,0.0
2012,1999,0.8
2012,1998,1.2
2012,1997,1.4
2012,1996,1.2
2012,1995,1.2
2012,1994,2.0
2012,1993,2.0
2012,1992,2.0
2012,1991,2.0
2012,1990,0.77
2012,1989,3.5
2012,1988,4.0
2012,1986,0.5
2012,1985,1.0
2013,2022,2.0
2013,2021,2.8
2013,2020,0.81
2013,2019,0.47
2013,2018,0.24
2013,2017,0.26
2013,2016,0.5
2013,2015,0.8
2013,2014,1.5
2013,2013,2.1
2013,2012,2.0
2013,2011,1.5
2013,2010,1.0
2013,2009,0.9
2013,2008,1.2
2013,2007,1.1
2013,2006,0.7
2013,2005,0.55
2013,2004,0.4
2013,2003,0.55
2013,2002,1.0
2013,2001,1.2
2013,2000,1.2
2013,1999,1.2
2013,1998,0.9
2013,1997,0.6
2013,1996,0.6
2013,1995,0.6
2013,1994,1.0
2013,1993,1.25
2013,1992,2.25
2013,1991,1.75
2013,1990,3.16
2014,2022,2.8
2014,2021,0.3
2014,2020,0.0
2014,2019,0.1
2014,2018,0.0
2014,2017,0.0
2014,2016,0.0
2014,2015,0.0
2014,2014,0.0
2014,2013,0.0
2014,2012,0.0
2014,2011,1.0
2014,2010,0.0
2014,2009,0.0
2014,2008,1.77
2014,2007,0.25
2014,2006,0.0
2014,2005,1.15
2014,2004,0.52
2014,2003,0.0
2014,2002,0.0
2014,2001,0.0
2014,2000,0.0
2014,1999,0.0
2014,1998,0.0
2014,1997,0.0
2014,1996,0.0
2014,1995,1.0
2014,1994,0.0
2014,1993,1.21
2014,1992,0.8
2014,1991,1.6
2014,1990,6.8
2014,1989,2.5
2015,2022,5.0
2015,2021,3.5
2015,2020,3.0
2015,2019,4.0
2015,2018,3.5
2015,2017,3.0
2015,2016,2.5
2015,2015,2.5
2015,2014,3.0
2015,2013,2.5
2015,2012,3.0
2015,2011,2.75
2015,2010,2.0
2015,2009,2.0
2015,2008,3.3
2015,2007,3.25
2015,2006,2.75
2015,2005,3.5
2015,2004,1.6
2015,2003,1.2
2015,2002,0.3
2015,2001,0.5
2015,2000,0.5
2015,1999,0.0
2015,1998,1.0
2015,1997,1.0
2015,1996,1.7
2015,1995,2.0
2015,1994,2.3
2015,1993,2.2
2015,1992,2.0
2015,1991,0.8
2015,1990,25.0
2015,1988,14.0
2017,2022,1.2
2017,2021,0.3
2017,2020,0.0
2017,2019,0.4
2017,2018,0.9
2017,2017,0.35
2017,2016,0.0
2017,2015,0.0
2017,2014,0.0
2017,2013,0.0
2017,2012,0.25
2017,2011,0.0
2017,2010,0.0
2017,2009,0.0
2017,2008,0.0
2017,2007,0.0
2017,2006,0.0
2017,2005,0.3
2017,2004,0.2
2017,2003,0.0
2017,2002,0.0
2017,2001,0.0
2017,2000,0.0
2017,1999,0.0
2017,1998,1.0
2017,1997,1.0
2017,1996,2.0
2017,1995,2.0
2017,1994,2.0
2017,1993,1.4
2017,1992,1.36
2017,1991,1.2
2017,1990,1.0
2020,2022,3.0
2020,2021,1.7
2020,2020,1.85
2020,2019,1.4
2020,2018,1.42
2020,2017,0.8
2020,2016,0.0
2020,2015,0.8
2020,2014,0.51
2020,2013,0.2
2020,2012,0.0
2020,2011,1.6
2020,2010,1.45
2020,2009,1.0
2020,2008,2.65
2020,2007,2.7
2020,2006,1.2
2020,2005,2.5
2020,2004,1.5
2020,2003,1.6
2020,2002,0.3
2020,2001,0.0
2020,2000,0.0
2020,1999,0.0
2020,1998,1.0
2020,1997,0.0
2020,1996,1.4
2020,1995,1.6
2020,1994,2.0
2020,1993,1.6
2020,1992,1.4
2020,1991,3.6
2020,1990,8.0
2022,2022,0.0
2022,2021,0.0
2022,2020,0.0
2022,2019,0.0
2022,2018,0.0
2022,2017,0.0
2022,2016,0.0
2022,2015,0.0
2022,2014,0.0
2022,2013,0.0
2022,2012,0.0
2022,2011,0.0
2022,2010,0.0
2022,2009,0.0
2022,2008,0.0
2022,2007,0.0
2022,2006,0.0
2022,2005,0.5
2022,2004,0.0
2022,2003,0.0
2022,2002,0.0
2022,2001,0.0
2022,2000,0.0
2022,1999,0.0
2022,1998,1.2
2022,1997,1.0
2022,1996,2.0
2022,1995,1.8
2022,1994,1.75
2022,1993,1.6
2023,2022,1.0
2023,2021,0.0
2023,2020,0.0
2023,2019,0.3
2023,2018,0.5
2023,2017,1.0
2023,2016,0.0
2023,2015,0.5
2023,2014,0.4
2023,2013,0.0
2023,2012,0.5
2023,2011,0.8
2023,2010,0.8
2023,2009,0.5
2023,2008,1.0
2023,2007,1.0
2023,2006,1.0
2023,2005,1.5
2023,2004,1.5
2023,2003,2.0
2023,2002,0.0
2023,2001,0.8
2023,2000,1.2
2023,1999,1.5
2023,1998,1.5
2023,1997,1.0
2023,1996,2.5
2023,1995,0.0
2023,1994,1.2
2023,1993,0.0
2024,2022,1.2
2024,2021,0.25
2024,2020,0.35
2024,2019,0.6
2024,2018,0.8
2024,2017,0.6
2024,2016,0.3
2024,2015,0.8
2024,2014,0.0
2024,2013,0.0
2024,2012,0.15
2024,2011,0.0
2024,2010,0.0
2024,2009,0.0
2024,2008,0.0
2024,2007,0.0
2024,2006,0.0
2024,2005,0.0
2024,2004,0.0
2024,2003,0.0
2024,2002,0.0
2024,2001,0.0
2024,2000,0.0
2024,1999,0.3
2024,1998,1.0
2024,1997,1.0
2024,1996,1.5
2024,1995,1.7
2024,1994,1.2
2024,1993,4.83
2025,2022,0.0
2025,2021,0.0
2025,2020,0.0
2025,2019,0.0
2025,2018,0.0
2025,2017,0.0
2025,2016,0.0
2025,2015,0.0
2025,2014,0.0
2025,2013,0.0
2025,2012,0.0
2025,2011,0.0
2025,2010,0.0
2025,2009,0.0
2025,2008,0.0
2025,2007,0.0
2025,2006,0.0
2025,2005,0.0
2025,2004,0.0
2025,2003,0.0
2025,2002,0.0
2025,2001,0.0
2025,2000,0.5
2025,1999,0.5
2025,1998,1.0
2025,1997,1.0
2025,1996,1.0
2025,1995,1.0
2025,1994,0.0
2025,1993,0.0
2027,2022,1.9
2027,2021,0.8
2027,2020,1.2
2027,2019,3.0
2027,2018,1.2
2027,2017,0.8
2027,2016,0.8
2027,2015,1.02
2027,2014,0.6
2027,2013,1.2
2027,2012,1.2
2027,2011,1.0
2027,2010,1.31
2027,2009,0.0
2027,2008,3.05
2027,2007,3.0
2027,2006,1.5
2027,2005,1.8
2027,2004,0.35
2027,2003,0.2
2027,2002,0.0
2027,2001,0.0
2027,2000,1.5
2027,1999,1.5
2027,1998,1.5
2027,1997,1.5
2027,1996,1.0
2027,1995,1.0
2027,1994,0.72
2027,1993,0.0
2028,2022,3.35
2028,2021,0.0
2028,2020,0.0
2028,2019,0.0
2028,2018,0.0
2028,2017,0.0
2028,2016,0.0
2028,2015,0.0
2028,2014,0.0
2028,2013,0.0
2028,2012,0.0
2028,2011,0.0
2028,2010,0.0
2028,2009,0.0
2028,2008,0.0
2028,2007,0.0
2028,2006,0.0
2028,2005,0.0
2028,2004,0.0
2028,2003,0.0
2028,2002,0.0
2028,2001,0.0
2028,2000,0.0
2028,1999,0.0
2028,1998,1.0
2028,1997,1.5
2028,1996,1.0
2028,1995,0.0
2028,1994,2.22
2028,1993,7.0
2029,2022,2.55
2029,2021,0.5
2029,2020,0.15
2029,2019,0.25
2029,2018,1.75
2029,2017,2.45
2029,2016,1.0
2029,2015,1.15
2029,2014,1.15
2029,2013,0.35
2029,2012,1.1
2029,2011,0.35
2029,2010,0.25
2029,2009,1.5
2029,2008,1.8
2029,2007,3.0
2029,2006,2.0
2029,2005,4.2
2029,2004,3.0
2029,2003,2.4
2029,2002,1.0
2029,2001,1.2
2029,2000,1.6
2029,1999,1.0
2029,1998,1.6
2029,1997,1.2
2029,1996,2.5
2029,1995,1.6
2029,1994,0.3
2029,1993,0.0
2030,2022,2.0
2030,2021,0.5
2030,2020,0.51
2030,2019,1.0
2030,2018,1.0
2030,2017,0.3
2030,2016,0.0
2030,2015,1.01
2030,2014,0.0
2030,2013,0.0
2030,2012,0.0
2030,2011,0.0
2030,2010,0.0
2030,2009,0.0
2030,2008,2.1
2030,2007,4.1
2030,2006,1.88
2030,2005,2.3
2030,2004,1.5
2030,2003,0.7
2030,2002,0.25
2030,2001,1.0
2030,2000,1.2
2030,1999,1.5
2030,1998,1.0
2030,1997,1.0
2030,1996,2.5
2030,1995,2.5
2030,1994,0.0
2030,1993,0.0
2031,2022,4.0
2031,2021,1.92
2031,2020,0.81
2031,2019,1.5
2031,2018,1.98
2031,2017,1.8
2031,2016,0.6
2031,2015,1.0
2031,2014,1.0
2031,2013,0.5
2031,2012,1.0
2031,2011,2.0
2031,2010,0.6
2031,2009,0.7
2031,2008,1.87
2031,2007,1.55
2031,2006,1.01
2031,2005,3.5
2031,2004,2.49
2031,2003,2.25
2031,2002,0.69
2031,2001,1.01
2031,2000,1.5
2031,1999,1.0
2031,1998,1.0
2031,1997,0.42
2031,1996,1.6
2031,1995,1.06
2031,1994,2.24
2031,1993,0.0
2032,2022,1.18
2032,2021,0.53
2032,2020,0.35
2032,2019,0.13
2032,2018,0.1
2032,2017,0.4
2032,2016,0.2
2032,2015,0.25
2032,2014,0.75
2032,2013,0.0
2032,2012,0.2
2032,2011,0.6
2032,2010,0.2
2032,2009,0.0
2032,2008,0.5
2032,2007,3.0
2032,2006,0.0
2032,2005,2.0
2032,2004,1.5
2032,2003,1.2
2032,2002,0.8
2032,2001,1.0
2032,2000,1.5
2032,1999,0.0
2032,1998,0.0
2032,1997,0.25
2032,1996,2.0
2032,1995,2.5
2032,1994,1.0
2032,1993,1.2
2033,2022,0.2
2033,2021,0.3
2033,2020,0.2
2033,2019,0.2
2033,2018,0.2
2033,2017,0.3
2033,2016,0.0
2033,2015,0.0
2033,2014,0.0
2033,2013,0.7
2033,2012,0.7
2033,2011,0.8
2033,2010,0.0
2033,2009,1.3
2033,2008,0.3
2033,2007,0.2
2033,2006,0.0
2033,2005,1.0
2033,2004,0.0
2033,2003,0.8
2033,2002,0.5
2033,2001,0.0
2033,2000,1.0
2033,1999,0.0
2033,1998,0.0
2033,1997,1.0
2033,1996,1.0
2033,1995,1.0
2033,1994,2.0
2033,1993,0.0
2034,2022,1.5
2034,2021,1.48
2034,2020,1.5
2034,2019,1.8
2034,2018,1.8
2034,2017,1.8
2034,2016,2.0
2034,2015,2.0
2034,2014,1.5
2034,2013,0.7
2034,2012,1.2
2034,2011,1.21
2034,2010,0.5
2034,2009,1.0
2034,2008,2.33
2034,2007,4.98
2034,2006,2.2
2034,2005,3.2
2034,2004,1.0
2034,2003,1.0
2034,2002,0.0
2034,2001,1.5
2034,2000,2.0
2034,1999,2.0
2034,1998,11.26
2034,1997,0.0
2034,1996,3.35
2034,1989,0.0
2034,1988,0.58
2038,2022,1.5
2038,2021,0.5
2038,2020,0.0
2038,2019,0.0
2038,2018,0.0
2038,2017,0.5
2038,2016,0.0
2038,2015,0.0
2038,2014,0.0
2038,2013,0.28
2038,2012,1.1
2038,2011,0.3
2038,2010,0.0
2038,2009,2.0
2038,2008,1.5
2038,2007,1.0
2038,2006,1.0
2038,2005,1.0
2038,2004,0.8
2069,2022,2.2
2069,2021,0.55
2069,2020,0.5
2069,2019,2.5
2069,2018,1.54
2069,2017,1.64
2069,2016,0.6
2069,2015,1.0
2211,2022,3.0
2211,2021,2.09
2211,2020,2.0
3004,2022,0.0
3004,2021,0.5
3004,2020,2.67
3004,2019,2.5
3004,2018,2.0
3004,2017,1.5
3004,2016,1.8
3004,2015,0.0
3004,2014,0.99
3004,2013,0.99
3004,2012,0.2
3004,2011,0.0
3004,2010,0.0
3004,2009,0.0
3004,2008,0.0
3004,2007,0.0
3004,2006,0.0
3004,2005,0.0
3004,2004,0.3
3004,2003,0.38
3004,2002,1.0
3004,2001,1.5
3004,2000,0.0
5007,2022,3.0
5007,2021,2.0
5007,2020,2.0
5007,2019,3.0
5007,2018,3.0
5007,2017,2.5
5007,2016,2.0
5007,2015,3.5
5007,2014,3.5
5007,2013,2.6
5007,2012,3.22
5007,2011,1.94
5007,2010,0.96
5007,2009,1.24
5007,2008,2.22
5007,2007,2.12
5007,2006,1.92
5007,2005,2.4
5007,2004,1.3
5007,2003,1.0
5007,2002,0.0
5007,2001,0.0
5007,2000,1.0
5007,1999,3.0
5007,1998,2.0
5007,1997,2.0
5007,1996,2.0
5007,1995,2.0
5007,1994,1.0
5007,1993,0.5
5538,2022,3.2
5538,2021,1.78
5538,2020,1.5
5538,2019,2.0
5538,2018,2.5
5538,2017,2.0
5538,2016,1.0
5538,2015,2.2
5538,2014,1.25
5538,2013,3.0
9958,2022,2.99
9958,2021,2.98
9958,2020,0.99
9958,2019,0.3
9958,2018,0.3
9958,2017,0.3
9958,2016,0.4
9958,2015,0.3
9958,2014,0.8
9958,2013,0.66
9958,2012,0.0
9958,2011,0.2
9958,2010,0.6
9958,2009,0.0
9958,2008,0.5
9958,2007,1.5
9958,2006,1.25
9958,2005,2.5
9958,2004,0.35
9958,2003,0.0
9958,2001,1.0
9958,2000,1.0
9958,1999,1.64
2101,2022,0.0
2101,2021,0.6
2101,2020,1.1
2101,2019,0.7
2101,2018,0.71
2101,2017,1.14
2101,2016,0.2
2101,2015,0.0
2101,2014,1.06
2101,2013,0.0
2101,2012,2.88
2101,2011,1.15
2101,2010,0.0
2101,2009,0.0
2101,2008,3.5
2101,2007,5.21
2101,2006,5.0
2101,2005,0.0
2101,2004,0.0
2101,2003,0.0
2101,2002,0.0
2101,2001,0.0
2101,2000,0.0
2101,1999,2.5
2101,1998,2.0
2101,1997,2.8
2101,1996,0.5
2101,1995,0.0
2101,1994,0.0
2101,1993,0.0
2101,1992,0.0
2101,1991,0.0
2101,1984,0.5
2102,2022,0.0
2102,2021,0.02
2102,2020,0.0
2102,2019,0.0
2102,2018,0.0
2102,2017,0.1
2102,2016,0.4
2102,2015,0.3
2102,2014,1.0
2102,2013,0.6
2102,2012,0.7
2102,2011,0.5
2102,2010,1.0
2102,2009,0.0
2102,2008,1.0
2102,2007,1.0
2102,2006,1.0
2102,2005,1.0
2102,2004,2.0
2102,2003,0.0
2102,2002,0.0
2102,2001,0.0
2102,2000,0.0
2102,1999,2.0
2102,1998,1.0
2102,1997,3.0
2102,1996,1.0
2102,1995,1.0
2102,1994,1.0
2102,1993,1.0
2102,1992,1.0
2102,1991,1.5
2102,1990,0.0
2103,2022,2.4
2103,2021,0.36
2103,2020,0.5
2103,2019,0.98
2103,2018,0.96
2103,2017,1.0
2103,2016,1.06
2103,2015,1.52
2103,2014,1.87
2103,2013,2.6
2103,2012,6.0
2103,2011,4.5
2103,2010,3.2
2103,2009,2.8
2103,2008,4.4
2103,2007,2.75
2103,2006,2.65
2103,2005,1.65
2103,2004,0.9
2103,2003,0.0
2103,2002,0.35
2103,2001,0.0
2103,2000,0.0
2103,1999,0.5
2103,1998,1.5
2103,1997,3.5
2103,1996,3.5
2103,1995,2.0
2103,1994,1.2
2103,1993,1.0
2103,1992,1.6
2103,1991,1.2
2103,1990,3.3
2103,1989,3.8
2103,1988,1.8
2103,1987,2.3
2103,1986,1.1
2103,1985,1.6
2103,1984,1.25
2104,2022,0.2
2104,2021,0.1
2104,2020,0.2
2104,2019,2.8
2104,2018,2.8
2104,2017,2.0
2104,2016,1.15
2104,2015,3.3
2104,2014,1.15
2104,2013,2.2
2104,2012,1.6
2104,2011,1.6
2104,2010,1.4
2104,2009,1.5
2104,2008,2.0
2104,2007,1.2
2104,2006,1.05
2104,2005,0.7
2104,2004,0.0
2104,2003,0.3
2104,2002,0.4
2104,2001,0.3
2104,2000,2.6
2104,1999,2.5
2104,1998,1.3
2104,1997,1.5
2104,1996,2.0
2104,1995,1.4
2104,1994,1.2
2104,1993,1.0
2104,1992,1.5
2104,1991,1.65
2104,1990,3.0
2104,1989,3.65
2104,1988,3.0
2104,1987,3.17
2104,1986,4.41
2104,1985,4.58
2104,1984,1.2
2105,2022,1.2
2105,2021,1.2
2105,2020,1.0
2105,2019,1.1
2105,2018,1.8
2105,2017,3.0
2105,2016,3.0
2105,2015,3.0
2105,2014,3.0
2105,2013,3.0
2105,2012,2.8
2105,2011,4.0
2105,2010,4.5
2105,2009,2.0
2105,2008,2.7
2105,2007,1.45
2105,2006,1.45
2105,2005,1.85
2105,2004,1.96
2105,2003,1.65
2105,2002,1.28
2105,2001,1.25
2105,2000,1.1
2105,1999,1.2
2105,1998,1.2
2105,1997,1.2
2105,1996,1.2
2105,1995,1.9
2105,1994,1.6
2105,1993,1.5
2105,1992,2.0
2105,1991,1.8
2105,1990,2.0
2105,1989,2.5
2105,1988,2.7
2105,1987,2.0
2105,1986,2.8
2105,1985,0.3
2105,1984,1.3
2106,2022,1.0
2106,2021,1.0
2106,2020,0.8
2106,2019,1.0
2106,2018,1.2
2106,2017,2.0
2106,2016,2.4
2106,2015,2.75
2106,2014,2.5
2106,2013,2.1
2106,2012,2.0
2106,2011,2.2
2106,2010,2.33
2106,2009,0.75
2106,2008,0.75
2106,2007,0.65
2106,2006,0.55
2106,2005,1.3
2106,2004,1.5
2106,2003,1.3
2106,2002,0.5
2106,2001,0.45
2106,2000,1.3
2106,1999,1.8
2106,1998,1.6
2106,1997,1.4
2106,1996,0.7
2106,1995,2.5
2106,1994,0.9
2106,1993,1.48
2106,1992,1.8
2106,1991,2.0
2106,1990,1.66
2106,1989,2.0
2106,1988,1.8
2106,1986,3.2
2107,2022,1.2
2107,2021,1.5
2107,2020,0.82
2107,2019,0.68
2107,2018,0.65
2107,2017,0.55
2107,2016,0.87
2107,2015,2.8
2107,2014,2.0
2107,2013,1.8
2107,2012,1.6
2107,2011,2.6
2107,2010,1.2
2107,2009,0.5
2107,2008,0.35
2107,2007,0.35
2107,2006,0.0
2107,2005,0.3
2107,2004,0.0
2107,2003,0.0
2107,2002,0.0
2107,2001,0.0
2107,2000,0.58
2107,1999,0.68
2107,1998,1.2
2107,1997,1.0
2107,1996,0.6
2107,1995,1.5
2107,1994,1.5
2107,1993,1.8
2107,1992,1.2
2107,1991,2.0
2107,1989,2.5
2108,2022,7.0
2108,2021,4.0
2108,2020,2.1
2108,2019,1.8
2108,2018,1.5
2108,2017,1.5
2108,2016,2.5
2108,2015,0.5
2108,2014,0.8
2108,2013,1.0
2108,2012,2.0
2108,2011,1.5
2108,2010,1.6
2108,2009,1.6
2108,2008,2.0
2108,2007,1.3
2108,2006,1.2
2108,2005,0.5
2108,2004,0.6
2108,2003,1.1
2108,2002,1.0
2108,2001,0.7
2108,2000,0.9
2108,1999,1.45
2108,1998,0.0
2108,1997,0.7
2108,1996,0.7
2108,1995,1.5
2108,1994,2.0
2108,1993,2.0
2108,1992,2.0
2108,1991,1.0
2108,1990,1.5
2108,1989,5.7
2109,2022,1.0
2109,2021,0.5
2109,2020,0.0
2109,2019,0.0
2109,2018,0.0
2109,2017,0.2
2109,2016,0.4
2109,2015,1.2
2109,2014,0.28
2109,2013,0.0
2109,2012,0.0
2109,2011,0.0
2109,2010,0.0
2109,2009,0.0
2109,2008,0.1
2109,2007,0.0
2109,2006,0.0
2109,2005,0.37
2109,2004,0.68
2109,2003,0.75
2109,2002,0.35
2109,2001,0.7
2109,2000,1.2
2109,1999,2.0
2109,1998,1.2
2109,1997,1.0
2109,1996,1.2
2109,1995,1.2
2109,1994,1.25
2109,1993,0.0
2109,1992,1.2
2109,1991,3.0
2109,1989,15.01
2109,1983,0.2
2109,1981,10.4
2109,1979,2.0
2109,1976,6.25
2114,2022,7.0
2114,2021,6.0
2114,2020,5.0
2114,2019,5.5
2114,2018,5.0
2114,2017,5.0
2114,2016,5.0
2114,2015,5.0
2114,2014,6.0
2114,2013,5.0
2114,2012,4.0
2114,2011,2.99
2114,2010,2.5
2114,2009,1.5
2114,2008,3.5
2114,2007,2.56
2114,2006,3.0
2114,2005,2.2
2114,2004,1.13
6582,2022,15.0
6582,2021,10.0
6582,2020,4.45
6582,2019,3.59
6582,2018,3.49
6582,2017,3.62
6582,2016,4.0
1319,2022,0.85
1319,2021,0.8
1319,2020,1.8
1319,2019,1.7
1319,2018,2.05
1319,2017,2.12
1319,2016,1.4
1319,2015,0.74
1319,2014,1.1
1319,2013,0.6
1319,2012,0.7
1319,2011,1.1
1319,2010,1.45
1319,2009,0.6
1319,2008,1.15
1319,2007,0.8
1319,2006,1.5
1319,2005,1.99
1319,2004,2.09
1319,2003,1.25
1319,2002,0.5
1319,2001,0.0
1319,2000,0.5
1319,1999,2.1
1319,1998,1.5
1319,1997,2.5
1319,1996,1.5
1319,1995,2.0
1319,1994,2.8
1319,1993,2.5
1338,2022,2.5
1338,2021,3.5
1338,2020,3.5
1338,2019,3.5
1338,2018,5.0
1338,2017,4.0
1338,2016,4.5
1338,2015,3.7
1338,2014,2.5
1338,2013,2.5
1338,2012,1.5
1338,2011,0.0
1339,2022,2.0
1339,2021,2.0
1339,2020,2.0
1339,2019,2.0
1339,2018,2.0
1339,2017,2.0
1339,2016,2.0
1339,2015,2.0
1339,2014,1.5
1339,2013,1.5
1339,2012,1.5
1339,2011,1.5
1512,2022,0.0
1512,2021,0.0
1512,2020,0.0
1512,2019,0.0
1512,2018,0.0
1512,2017,0.0
1512,2016,0.0
1512,2015,0.0
1512,2014,0.0
1512,2013,0.0
1512,2012,0.5
1512,2011,0.5
1512,2010,0.0
1512,2009,0.0
1512,2008,0.6
1512,2007,0.5
1512,2006,0.7
1512,2005,0.7
1512,2004,0.35
1512,2003,0.0
1512,2002,0.0
1512,2001,0.0
1512,2000,0.0
1512,1999,1.0
1512,1998,1.0
1512,1997,1.0
1512,1996,1.0
1512,1995,1.5
1512,1994,2.0
1512,1993,1.8
1512,1992,1.3
1512,1991,0.84
1512,1990,0.77
1512,1989,0.0
1521,2022,0.6
1521,2021,1.3
1521,2020,4.0
1521,2019,3.8
1521,2018,5.2
1521,2017,5.2
1521,2016,5.0
1521,2015,4.3
1521,2014,3.7
1521,2013,3.5
1521,2012,4.0
1521,2011,4.0
1521,2010,3.0
1521,2009,1.0
1521,2008,1.5
1521,2007,1.3
