代碼,股利發放年度,股利合計,盈4,盈配率
6231,2022,5.2,7.46,0.6970509383378016
6231,2021,3.5,5.94,0.5892255892255892
6231,2020,2.0,4.05,0.4938271604938272
6231,2019,1.5,,
6516,2022,1.88,1.71,1.0994152046783625
6516,2021,1.13,1.09,1.0366972477064218
6516,2020,1.07,0.14,7.642857142857142
6516,2019,1.796,,
6590,2023,3.8,5.19,0.7321772639691714
6590,2022,3.8,4.74,0.8016877637130801
6590,2021,3.5,4.64,0.7543103448275863
6590,2020,2.15,4.09,0.5256723716381418
6590,2019,1.5,,
6593,2022,0.7,0.12,5.833333333333333
6593,2021,0.5,0.84,0.5952380952380952
6593,2020,0.5,-0.23,-2.1739130434782608
6593,2019,1.8,,
6690,2023,4.5,8.0,0.5625
6690,2022,3.7,7.92,0.4671717171717172
6690,2021,3.5,5.11,0.684931506849315
6690,2020,3.2,4.93,0.6490872210953348
6690,2019,3.0,,
6697,2023,1.6,2.0700000000000003,0.7729468599033816
6697,2022,2.0,2.04,0.9803921568627451
6697,2021,2.0,2.65,0.7547169811320755
6697,2020,2.0,2.41,0.8298755186721991
6697,2019,1.6,,
6751,2022,2.1,4.05,0.5185185185185186
6751,2021,2.1,2.44,0.8606557377049181
6751,2020,2.053,2.76,0.743840579710145
6752,2023,3.4,6.11,0.5564648117839607
6752,2022,2.8,5.74,0.4878048780487804
6752,2021,2.8,4.7,0.5957446808510638
6752,2020,1.8,4.88,0.36885245901639346
6811,2022,5.5,11.35,0.4845814977973568
6811,2021,3.5,7.79,0.4492939666238768
8099,2022,1.8,2.02,0.8910891089108911
8099,2021,1.35,2.01,0.6716417910447763
8099,2020,1.05,1.64,0.6402439024390244
8099,2019,1.02,,
8284,2022,3.0,6.19,0.4846526655896607
8284,2021,2.357,4.06,0.5805418719211823
8284,2020,3.0,2.75,1.0909090909090908
8284,2019,2.677,,
8416,2023,8.0,10.499999999999998,0.7619047619047621
8416,2022,8.0,10.85,0.7373271889400922
8416,2021,7.0,11.35,0.6167400881057269
8416,2020,7.0,9.95,0.7035175879396985
8416,2019,7.5,,
1785,2022,1.491,2.35,0.634468085106383
1785,2021,1.2,2.15,0.5581395348837209
1785,2020,1.0,1.69,0.591715976331361
3093,2022,6.3,3.3,1.9090909090909092
3093,2021,4.2,7.41,0.5668016194331984
3093,2020,1.6,4.86,0.3292181069958848
3093,2019,1.3,,
3131,2022,17.0,25.32,0.6714060031595577
3131,2021,11.0,23.47,0.4686834256497657
3131,2020,8.0,13.92,0.5747126436781609
3131,2019,8.0,,
3219,2022,2.5,2.17,1.1520737327188941
3285,2021,0.35,-0.02,-17.5
3285,2020,0.2,0.66,0.30303030303030304
3285,2019,1.2,,
3289,2023,1.0,5.61,0.17825311942959002
3289,2022,0.444,5.33,0.08330206378986867
3289,2021,4.26,2.02,2.108910891089109
3289,2020,2.0,2.8,0.7142857142857143
3303,2023,2.0,2.33,0.8583690987124464
3303,2022,1.45,2.91,0.4982817869415807
3303,2021,1.4,1.61,0.8695652173913042
3303,2020,1.669,1.54,1.0837662337662337
3303,2019,1.6,,
3324,2022,6.0,14.68,0.4087193460490463
3324,2021,5.6,13.12,0.4268292682926829
3324,2020,5.043,12.88,0.3915372670807453
3324,2019,1.525,,
3373,2022,1.5,0.66,2.2727272727272725
3373,2021,10.0,2.6,3.846153846153846
3373,2020,2.0,17.01,0.11757789535567312
3373,2019,0.5,,
3402,2022,3.0,5.28,0.5681818181818181
3402,2021,2.7,3.93,0.6870229007633588
3402,2020,1.532,2.94,0.5210884353741497
3402,2019,3.0,,
3541,2023,5.0,4.140000000000001,1.2077294685990336
3541,2022,3.033,5.32,0.5701127819548871
3541,2021,2.016,3.38,0.5964497041420118
3541,2020,5.549,2.35,2.361276595744681
3541,2019,4.0,,
3551,2022,3.5,6.4,0.546875
3551,2021,2.2,7.16,0.30726256983240224
3551,2020,1.7,4.44,0.38288288288288286
3551,2019,1.6,,
3552,2022,2.5,7.22,0.3462603878116344
3552,2021,1.5,5.44,0.275735294117647
3580,2022,2.1,6.37,0.32967032967032966
3580,2021,1.3,3.02,0.43046357615894043
3580,2020,1.745,1.84,0.9483695652173914
3580,2019,2.1,,
3587,2022,5.0,10.12,0.4940711462450593
3587,2021,4.5,9.48,0.47468354430379744
3587,2020,3.0,6.18,0.4854368932038835
3587,2019,3.0,,
3628,2022,1.25,2.55,0.4901960784313726
3628,2021,1.0,1.6,0.625
3628,2020,1.0,0.93,1.075268817204301
3628,2019,1.5,,
3663,2022,0.9,1.12,0.8035714285714285
3663,2021,0.8,0.96,0.8333333333333334
3663,2020,1.0,0.64,1.5625
3663,2019,0.4,,
4554,2022,1.8,1.14,1.5789473684210529
4554,2021,0.14,2.0,0.07
4554,2020,0.1,0.24,0.4166666666666667
4577,2022,1.531,2.79,0.5487455197132616
4577,2021,1.395,2.12,0.6580188679245282
4760,2023,2.199,2.63,0.8361216730038022
4760,2022,4.578,3.08,1.4863636363636363
4760,2021,3.174,6.7,0.4737313432835821
4760,2020,1.2,4.74,0.2531645569620253
4760,2019,1.4,,
5452,2022,0.8,0.63,1.26984126984127
5452,2021,0.6,1.6,0.37499999999999994
5452,2020,0.22,0.84,0.2619047619047619
5452,2019,0.2,,
5489,2022,1.0,2.89,0.3460207612456747
5489,2021,1.02,1.25,0.8160000000000001
5489,2020,1.529,-0.29,-5.272413793103448
5489,2019,2.0,,
5493,2023,2.8,4.39,0.6378132118451025
5493,2022,3.1,4.22,0.7345971563981043
5493,2021,2.0,4.65,0.4301075268817204
5493,2020,2.534,2.85,0.8891228070175438
5493,2019,1.75,,
5536,2023,3.424,14.43,0.2372834372834373
5536,2022,15.0,16.84,0.8907363420427553
5536,2021,12.0,21.08,0.5692599620493359
5536,2020,15.0,17.9,0.8379888268156426
5536,2019,15.0,,
6146,2022,9.0,15.85,0.5678233438485805
6146,2021,6.8,11.01,0.6176203451407811
6146,2020,6.0,8.03,0.7471980074719802
6146,2019,6.2,,
6151,2022,3.0,1.87,1.6042780748663101
6151,2021,1.8,4.04,0.44554455445544555
6151,2020,1.0,2.11,0.47393364928909953
6151,2019,1.3,,
6187,2022,4.5,6.15,0.7317073170731707
6187,2021,3.0,6.64,0.45180722891566266
6187,2020,1.534,3.01,0.5096345514950167
6187,2019,3.1,,
6512,2019,0.472,,
6613,2023,2.0,8.120000000000001,0.2463054187192118
6613,2022,12.0,11.74,1.0221465076660987
6613,2021,8.0,16.75,0.47761194029850745
6613,2020,10.0,12.01,0.8326394671107411
6613,2019,15.0,,
6654,2023,1.0,-0.2400000000000001,-4.166666666666665
6654,2022,4.5,0.7,6.428571428571429
6654,2021,1.5,6.26,0.23961661341853036
6654,2020,1.0,1.98,0.5050505050505051
6654,2019,6.0,,
6667,2022,2.94,5.11,0.5753424657534246
6667,2021,1.66,3.27,0.5076452599388379
6667,2020,1.986,2.04,0.9735294117647059
6667,2019,2.795,,
6735,2022,3.2,2.77,1.1552346570397112
6735,2021,2.5,4.4,0.5681818181818181
6735,2020,1.8,3.37,0.5341246290801187
8047,2022,0.25,-0.84,-0.2976190476190476
8047,2021,0.15,0.43,0.3488372093023256
8085,2022,0.2,1.23,0.1626016260162602
8183,2022,1.255,5.63,0.22291296625222023
8183,2021,0.8,4.16,0.19230769230769232
8183,2020,0.45,1.73,0.2601156069364162
8183,2019,0.4,,
8383,2022,2.613,2.62,0.9973282442748092
8383,2021,2.5,2.67,0.9363295880149813
8383,2020,2.5,2.74,0.9124087591240875
8383,2019,2.5,,
8431,2022,2.0020000000000002,0.59,3.3932203389830513
8431,2021,0.8,4.24,0.18867924528301888
8455,2020,0.161,-0.06,-2.6833333333333336
8455,2019,0.173,,
2596,2022,1.5,0.58,2.586206896551724
2596,2021,1.2,3.05,0.39344262295081966
2596,2020,1.0,1.45,0.6896551724137931
2596,2019,2.0,,
3188,2022,1.0,0.61,1.639344262295082
3188,2021,0.3,1.78,0.16853932584269662
3188,2020,0.5,0.49,1.0204081632653061
3188,2019,0.5,,
3489,2022,0.5,0.29,1.7241379310344829
3489,2021,0.3,0.57,0.5263157894736842
3489,2020,0.3,0.32,0.9375
3489,2019,0.3,,
3512,2022,3.0,3.88,0.7731958762886598
3512,2021,2.0,3.79,0.5277044854881267
4113,2022,0.4,-0.68,-0.5882352941176471
4113,2021,0.3,0.63,0.47619047619047616
4113,2019,0.304,,
4416,2022,4.963,-4.71,-1.053715498938429
4416,2020,1.0,-1.95,-0.5128205128205129
4416,2019,2.0,,
4907,2022,1.3,0.1,13.0
4907,2021,1.2,1.75,0.6857142857142857
4907,2020,1.2,1.2,1.0
4907,2019,1.5,,
5206,2022,0.48,-0.67,-0.7164179104477612
5206,2021,1.3,0.54,2.4074074074074074
5206,2020,1.25,3.11,0.4019292604501608
5206,2019,0.7,,
5213,2022,1.775,0.67,2.649253731343283
5213,2021,1.996,0.73,2.734246575342466
5213,2019,2.0,,
5508,2022,8.006,7.05,1.1356028368794326
5508,2021,3.341,8.9,0.3753932584269663
5508,2020,1.801,3.71,0.48544474393530995
5508,2019,2.86,,
5511,2023,2.4,6.950000000000001,0.34532374100719415
5511,2022,2.0,4.78,0.41841004184100417
5511,2021,2.0,4.15,0.48192771084337344
5511,2020,2.2,4.2,0.5238095238095238
5511,2019,2.1,,
5512,2022,0.3,0.06,5.0
5512,2021,0.33,0.42,0.7857142857142858
5512,2020,0.6,0.14,4.285714285714286
5512,2019,0.4,,
5514,2021,1.2,-0.04,-30.0
5514,2020,1.5,1.1,1.3636363636363635
5514,2019,0.2,,
5516,2022,1.5,2.83,0.5300353356890459
5516,2021,1.0,2.91,0.3436426116838488
5516,2020,0.3,2.99,0.1003344481605351
5520,2023,3.95,6.0200000000000005,0.6561461794019934
5520,2022,3.9,5.95,0.6554621848739496
5520,2021,3.55,5.56,0.6384892086330936
5520,2020,1.85,4.69,0.39445628997867804
5520,2019,1.2,,
5523,2023,1.5,1.2400000000000002,1.2096774193548385
5523,2022,1.8,3.03,0.5940594059405941
5523,2021,0.5,5.91,0.08460236886632826
5523,2020,0.3,0.33,0.9090909090909091
5523,2019,0.2,,
5543,2022,2.0,-1.63,-1.2269938650306749
5543,2021,0.959,3.26,0.2941717791411043
5543,2020,0.8,0.8,1.0
5543,2019,0.5,,
6171,2022,3.04,3.46,0.8786127167630058
6171,2021,2.5,4.82,0.5186721991701244
6171,2020,0.3,3.08,0.0974025974025974
6171,2019,0.2,,
6186,2022,3.0,2.24,1.3392857142857142
6186,2021,1.75,3.08,0.5681818181818181
6186,2020,3.0,3.45,0.8695652173913043
6186,2019,1.0,,
6212,2021,3.0,4.09,0.7334963325183375
6212,2019,3.0,,
6219,2022,0.25,-6.35,-0.03937007874015748
6219,2021,2.0,0.44,4.545454545454546
6219,2020,0.652,2.35,0.2774468085106383
6219,2019,1.158,,
8424,2023,4.7,5.07,0.9270216962524654
8424,2022,4.5,5.2,0.8653846153846153
8424,2021,4.0,4.61,0.8676789587852494
8424,2020,4.0,4.06,0.9852216748768474
8424,2019,3.8,,
2641,2023,1.497,5.200000000000001,0.28788461538461535
2641,2022,0.8,6.23,0.12841091492776885
2641,2020,0.2,0.62,0.32258064516129037
2643,2022,5.0,16.68,0.2997601918465228
2643,2021,4.0,9.72,0.4115226337448559
2643,2020,2.0,7.15,0.2797202797202797
2643,2019,2.0,,
5601,2022,0.26,0.44,0.5909090909090909
5601,2021,0.25,0.28,0.8928571428571428
5601,2020,0.21,0.29,0.7241379310344828
5601,2019,0.3,,
5603,2022,7.0,1.89,3.7037037037037037
5603,2021,1.3,9.2,0.14130434782608697
5609,2022,10.2,18.71,0.5451630144307856
5609,2021,6.0,16.98,0.35335689045936397
5609,2020,1.36,8.62,0.1577726218097448
5609,2019,1.5,,
1259,2023,2.6,4.6499999999999995,0.5591397849462366
1259,2022,2.3,4.02,0.5721393034825871
1259,2021,2.989,3.07,0.9736156351791531
1259,2020,3.2,4.96,0.6451612903225807
1259,2019,3.0,,
1268,2022,3.0,3.08,0.974025974025974
1268,2021,7.0,2.01,3.4825870646766175
1268,2020,7.0,7.51,0.9320905459387484
1268,2019,6.965,,
2726,2021,0.5,-2.65,-0.18867924528301888
2726,2020,3.002,1.09,2.754128440366972
2726,2019,2.983,,
2729,2022,7.15,3.62,1.9751381215469614
2729,2021,14.5,7.04,2.059659090909091
2729,2020,10.0,15.95,0.6269592476489029
2729,2019,13.6,,
2732,2023,4.282,7.24,0.5914364640883978
2732,2022,4.341,6.56,0.6617378048780489
2732,2021,2.984,3.08,0.9688311688311688
2732,2020,8.45,3.08,2.743506493506493
2732,2019,4.38,,
2736,2021,0.2,-0.69,-0.2898550724637682
2736,2019,0.1,,
2743,2020,0.8,-1.25,-0.64
2743,2019,0.8,,
2745,2020,0.3,-2.88,-0.10416666666666667
2745,2019,0.3,,
2752,2023,10.0,11.67,0.856898029134533
2752,2022,5.7,10.36,0.5501930501930502
2752,2021,9.0,6.68,1.347305389221557
2752,2020,5.5,10.29,0.5344995140913509
2752,2019,6.5,,
2754,2022,0.45,5.21,0.08637236084452975
2754,2021,0.499,0.49,1.0183673469387755
2754,2020,0.5,0.79,0.6329113924050632
2755,2022,3.0,5.25,0.5714285714285714
2755,2021,2.0,3.65,0.547945205479452
2755,2020,1.0,3.9,0.25641025641025644
2756,2023,4.5,6.94,0.648414985590778
2756,2022,6.0,7.12,0.8426966292134831
2756,2021,2.0,7.58,0.2638522427440633
3252,2022,0.5,0.09,5.555555555555555
3252,2019,0.5,,
5704,2022,1.38,2.44,0.5655737704918032
5704,2021,2.2,1.51,1.456953642384106
5704,2020,0.8,2.41,0.33195020746887965
5704,2019,0.5,,
5864,2022,1.2,-0.84,-1.4285714285714286
5864,2021,1.2,2.79,0.4301075268817204
5864,2020,0.55,1.98,0.2777777777777778
5864,2019,1.2,,
5878,2022,3.0,2.64,1.1363636363636362
5878,2021,3.2,2.98,1.0738255033557047
5878,2020,3.0,3.47,0.8645533141210374
5878,2019,2.75,,
6015,2022,2.4,-0.63,-3.8095238095238093
6015,2021,0.5,3.74,0.1336898395721925
6015,2020,0.157,1.24,0.12661290322580646
6016,2022,1.55,-0.25,-6.2
6016,2021,1.22,2.33,0.5236051502145922
6016,2020,0.4,1.83,0.2185792349726776
6020,2022,2.378,-1.07,-2.222429906542056
6020,2021,0.723,3.4,0.2126470588235294
6020,2020,0.325,1.03,0.3155339805825243
6020,2019,0.027,,
6021,2019,1.0,,
6023,2023,2.5,4.62,0.5411255411255411
6023,2022,2.3,3.95,0.5822784810126581
6023,2021,2.8,2.97,0.9427609427609427
6023,2020,3.2,4.23,0.7565011820330969
6023,2019,2.8,,
6026,2022,3.28,-0.73,-4.493150684931507
6026,2021,0.701,5.0,0.1402
6026,2020,0.699,1.05,0.6657142857142856
6026,2019,0.2,,
2916,2022,2.2,3.29,0.6686930091185411
2916,2021,1.5,2.52,0.5952380952380952
2916,2020,1.1,1.61,0.6832298136645963
2916,2019,1.4,,
2937,2022,2.246,3.8,0.5910526315789474
2937,2021,2.35,3.2,0.734375
2937,2020,1.55,3.15,0.4920634920634921
2937,2019,0.7,,
2947,2023,1.0,2.79,0.35842293906810035
2947,2022,5.0,3.47,1.440922190201729
2947,2021,3.6,6.26,0.5750798722044729
3171,2022,1.57,1.83,0.8579234972677595
3171,2021,1.85,1.64,1.128048780487805
3171,2020,1.583,2.12,0.7466981132075471
3171,2019,0.505,,
5902,2022,1.2,1.95,0.6153846153846154
5903,2023,6.5,8.370000000000001,0.7765830346475506
5903,2022,4.7,8.25,0.5696969696969697
5903,2021,7.5,6.02,1.2458471760797343
5903,2020,6.5,9.54,0.6813417190775682
5903,2019,5.8,,
5904,2022,11.1,20.26,0.5478775913129318
5904,2021,19.0,18.25,1.0410958904109588
5904,2020,17.1,21.6,0.7916666666666666
5904,2019,15.75,,
5905,2021,0.2,-0.77,-0.25974025974025977
5905,2020,0.2,0.26,0.7692307692307693
5905,2019,0.43,,
6195,2022,4.4,4.3,1.0232558139534884
6195,2021,3.938,5.54,0.7108303249097473
6195,2020,1.8,4.88,0.36885245901639346
6195,2019,3.0,,
6728,2022,9.0,13.6,0.6617647058823529
6728,2021,4.2,11.74,0.3577512776831346
6728,2020,4.0,5.22,0.7662835249042146
6728,2019,0.934,,
8066,2022,1.0,1.34,0.7462686567164178
8066,2021,3.0,1.11,2.7027027027027026
8066,2020,6.103,2.43,2.5115226337448555
8066,2019,10.0,,
8433,2022,2.5,9.67,0.25853154084798347
8433,2021,2.0,4.0,0.5
8433,2020,2.0,3.35,0.5970149253731343
8433,2019,3.0,,
8941,2022,3.0,6.94,0.4322766570605187
8941,2021,2.5,3.6,0.6944444444444444
8941,2020,2.0,2.84,0.7042253521126761
8941,2019,4.0,,
9960,2022,1.7,3.62,0.46961325966850825
9960,2021,1.0,2.54,0.39370078740157477
9960,2020,0.8,1.41,0.5673758865248227
9960,2019,0.45,,
8908,2023,1.8,1.9800000000000002,0.9090909090909091
8908,2022,1.9,2.06,0.9223300970873786
8908,2021,1.6,2.16,0.7407407407407407
8908,2020,2.0,1.93,1.0362694300518136
8908,2019,1.8,,
8917,2022,2.1,2.26,0.929203539823009
8917,2021,2.5,2.21,1.1312217194570136
8917,2020,2.0,2.41,0.8298755186721991
8917,2019,2.1,,
8927,2022,1.443,0.48,3.00625
8927,2021,0.468,0.76,0.6157894736842106
8927,2020,0.2,0.63,0.3174603174603175
8927,2019,0.2,,
8931,2022,1.5,3.01,0.49833887043189373
8931,2021,1.4,1.39,1.0071942446043165
8931,2020,1.1,1.49,0.738255033557047
8931,2019,1.1,,
1584,2023,0.7,1.1800000000000002,0.5932203389830507
1584,2022,0.2,1.12,0.17857142857142858
2221,2022,3.0,6.34,0.47318611987381703
2221,2021,1.0,4.27,0.234192037470726
2221,2020,1.5,1.5,1.0
2221,2019,2.105,,
2640,2022,3.5,6.0,0.5833333333333334
2640,2021,4.4,4.11,1.0705596107055961
2640,2020,4.2,5.22,0.8045977011494254
2640,2019,3.8,,
3284,2019,0.3,,
4430,2022,0.5,0.17,2.941176470588235
4430,2021,0.5,0.75,0.6666666666666666
4430,2020,1.5,-0.24,-6.25
4430,2019,1.5,,
4541,2022,0.4,1.8,0.22222222222222224
4541,2021,0.2,0.0,inf
4541,2020,0.719,-1.13,-0.636283185840708
4541,2019,1.095,,
4556,2022,0.35,0.78,0.4487179487179487
4556,2021,0.45,0.3,1.5
4556,2020,0.698,0.5,1.396
4556,2019,1.25,,
5209,2022,8.792,8.78,1.001366742596811
5209,2021,3.966,10.02,0.39580838323353296
5209,2020,2.97,5.74,0.5174216027874564
5209,2019,2.777,,
5276,2022,0.11,0.74,0.14864864864864866
5276,2019,0.54,,
5398,2022,0.136,-0.14,-0.9714285714285714
5398,2021,0.25,0.33,0.7575757575757576
5398,2020,0.3,0.34,0.8823529411764705
5450,2022,0.6,1.45,0.41379310344827586
5481,2022,0.6,-0.14,-4.285714285714286
5481,2021,0.4,1.81,0.22099447513812157
5481,2019,0.412,,
5530,2022,1.2,3.16,0.37974683544303794
5530,2021,1.2,3.36,0.35714285714285715
5530,2020,3.0,2.96,1.0135135135135136
5530,2019,3.0,,
5604,2023,2.0,0.8300000000000001,2.4096385542168672
5604,2022,6.1,0.85,7.1764705882352935
5604,2021,7.95,6.75,1.1777777777777778
5604,2020,5.55,8.8,0.6306818181818181
5604,2019,3.75,,
6179,2022,1.535,-0.9,-1.7055555555555555
6179,2021,1.88,1.84,1.0217391304347825
6179,2020,1.5,2.36,0.6355932203389831
6179,2019,1.5,,
6199,2020,0.2,0.46,0.43478260869565216
6199,2019,0.2,,
6616,2021,2.0,-1.08,-1.8518518518518516
6616,2020,2.2,2.6,0.8461538461538461
6616,2019,1.8,,
6624,2020,2.0,-0.86,-2.3255813953488373
6624,2019,2.22,,
6629,2023,1.0,3.6500000000000004,0.273972602739726
6629,2022,1.0,4.53,0.22075055187637968
6629,2021,6.69,6.51,1.0276497695852536
6629,2020,3.1,6.61,0.4689863842662632
6721,2022,3.556,3.08,1.1545454545454545
6721,2021,4.0,5.44,0.7352941176470588
6721,2020,2.4,5.47,0.43875685557586835
6721,2019,3.0,,
6803,2022,11.94,14.91,0.800804828973843
6803,2021,10.95,13.15,0.832699619771863
6803,2020,10.83,12.53,0.8643256185155627
6803,2019,10.82,,
6804,2023,2.6,5.84,0.4452054794520548
6804,2022,0.594,5.82,0.10206185567010308
6804,2021,0.452,1.85,0.24432432432432433
8342,2022,3.4,6.53,0.5206738131699846
8342,2021,4.0,3.73,1.0723860589812333
8342,2020,3.5,5.63,0.6216696269982238
8342,2019,3.5,,
8354,2022,0.8,1.02,0.7843137254901961
8354,2021,0.3,3.06,0.09803921568627451
8354,2020,0.7,0.48,1.4583333333333333
8354,2019,1.8,,
8390,2022,1.8,2.82,0.6382978723404256
8390,2021,1.6,3.47,0.4610951008645533
8390,2020,1.243,2.48,0.5012096774193548
8390,2019,0.45,,
8401,2023,1.999,2.0100000000000002,0.9945273631840795
8401,2022,1.732,2.22,0.7801801801801801
8401,2021,0.666,1.96,0.33979591836734696
8401,2020,0.501,0.75,0.668
8401,2019,0.845,,
8420,2023,5.973,12.9,0.4630232558139535
8420,2022,2.5,11.55,0.21645021645021645
8420,2021,0.8,4.64,0.1724137931034483
8420,2020,1.3,1.48,0.8783783783783784
8420,2019,0.8,,
8421,2019,0.6,,
8423,2022,0.6,1.18,0.5084745762711864
8423,2021,0.9,0.75,1.2
8423,2020,1.0,0.92,1.0869565217391304
8423,2019,1.5,,
8435,2023,3.8,4.0,0.95
8435,2022,3.8,4.0,0.95
8435,2021,3.5,4.03,0.8684863523573201
8435,2020,3.35,3.54,0.9463276836158192
8435,2019,3.2,,
8437,2022,4.0,3.86,1.0362694300518136
8437,2021,3.0,5.36,0.5597014925373134
8437,2020,7.5,2.72,2.7573529411764706
8437,2019,10.75,,
8440,2023,0.4,1.19,0.33613445378151263
8440,2022,0.6,0.9,0.6666666666666666
8440,2021,0.3,1.37,0.218978102189781
8440,2020,0.4,0.6,0.6666666666666667
8440,2019,0.5,,
8444,2022,0.3,-8.82,-0.03401360544217687
8444,2019,2.004,,
8489,2022,0.2,-1.08,-0.18518518518518517
8489,2021,0.7,-0.8,-0.8749999999999999
8489,2020,1.591,0.76,2.093421052631579
8489,2019,5.5,,
8905,2022,1.9,1.14,1.6666666666666667
8905,2021,0.3,2.53,0.11857707509881424
8905,2020,1.0,-1.24,-0.8064516129032259
8905,2019,1.0,,
8906,2022,0.1,-0.16,-0.625
8906,2021,0.1,0.1,1.0
8906,2020,0.212,0.08,2.65
8906,2019,0.106,,
8916,2022,2.997,6.54,0.45825688073394494
8916,2021,2.999,3.58,0.837709497206704
8916,2020,2.992,2.28,1.312280701754386
8916,2019,3.371,,
8921,2022,0.453,0.51,0.8882352941176471
8921,2021,0.418,0.31,1.3483870967741935
8921,2020,0.6,0.42,1.4285714285714286
8921,2019,0.35,,
8924,2023,12.85,19.459999999999997,0.6603288797533402
8924,2022,13.7,21.4,0.6401869158878505
8924,2021,5.0,20.15,0.24813895781637718
8924,2020,3.8,6.5,0.5846153846153845
8924,2019,1.2,,
8928,2022,2.5,5.63,0.44404973357015987
8928,2021,1.6,4.7,0.3404255319148936
8928,2020,2.0,2.5,0.8
8928,2019,1.5,,
8929,2021,0.5,-1.32,-0.3787878787878788
8929,2020,0.5,0.5,1.0
8929,2019,1.0,,
8932,2019,0.6,,
8936,2022,0.5,2.52,0.1984126984126984
8936,2021,0.25,1.81,0.13812154696132597
8936,2020,0.231,0.5,0.462
8936,2019,0.23,,
8937,2020,0.19,-0.05,-3.8
8937,2019,0.11,,
8938,2023,8.975,15.150000000000002,0.5924092409240923
8938,2022,5.5,16.92,0.3250591016548463
8938,2021,2.7,10.01,0.26973026973026976
8938,2020,2.3,5.03,0.4572564612326043
8938,2019,2.2,,
8942,2022,4.5,7.89,0.5703422053231939
8942,2021,4.5,7.81,0.5761843790012804
8942,2020,4.0,5.77,0.6932409012131716
8942,2019,5.564,,
2926,2021,0.84,-4.82,-0.17427385892116182
2926,2020,4.2,1.16,3.620689655172414
2926,2019,6.8,,
3086,2022,3.5,1.65,2.121212121212121
3293,2022,60.0,38.88,1.5432098765432098
3293,2021,42.0,67.21,0.6249070078857314
3293,2020,25.0,48.38,0.5167424555601488
3293,2019,11.0,,
3546,2022,5.0,6.72,0.7440476190476191
3546,2021,5.181,6.01,0.8620632279534111
3546,2020,4.339,6.2,0.6998387096774193
3546,2019,4.3,,
5263,2020,5.6,-0.88,-6.363636363636363
5263,2019,4.5,,
5478,2023,7.0,7.49,0.9345794392523364
5478,2022,5.2,6.9,0.7536231884057971
5478,2021,6.0,6.84,0.8771929824561404
5478,2020,4.018,7.76,0.5177835051546391
5478,2019,2.2,,
6111,2022,6.0,7.48,0.8021390374331551
6111,2021,0.6,11.32,0.05300353356890459
6111,2020,1.048,0.91,1.1516483516483516
6180,2022,5.0,7.29,0.6858710562414266
6180,2021,4.0,6.3,0.6349206349206349
6180,2020,3.14,5.0,0.628
6180,2019,6.2,,
6294,2023,8.8,9.940000000000001,0.8853118712273641
6294,2022,9.5,9.97,0.9528585757271815
6294,2021,9.5,11.21,0.847457627118644
6294,2020,8.0,11.32,0.7067137809187279
6294,2019,8.0,,
6542,2019,3.0,,
6596,2021,4.5,-2.86,-1.5734265734265735
6596,2020,4.5,3.01,1.495016611295681
6596,2019,2.999,,
8446,2023,5.0,6.6,0.7575757575757576
8446,2022,4.5,5.94,0.7575757575757576
8446,2021,3.5,6.56,0.5335365853658537
8446,2020,8.0,9.55,0.8376963350785339
8446,2019,10.5,,
8450,2019,0.8,,
8923,2022,0.9,1.13,0.7964601769911506
8923,2021,0.85,1.0,0.85
8923,2020,0.85,0.94,0.9042553191489362
8923,2019,0.85,,
1240,2022,2.5,0.14,17.857142857142854
1240,2021,2.5,3.57,0.700280112044818
1240,2020,2.3,4.44,0.518018018018018
1240,2019,1.8,,
4171,2022,6.0,4.82,1.2448132780082988
4171,2021,3.835,9.01,0.425638179800222
6508,2022,2.986,3.66,0.8158469945355191
6508,2021,1.593,3.85,0.4137662337662337
6508,2020,1.8,2.22,0.8108108108108107
6508,2019,1.5,,
6578,2021,1.2,-1.92,-0.625
6578,2020,0.5,0.24,2.0833333333333335
6578,2019,0.8,,
3687,2022,1.2,2.71,0.44280442804428044
3687,2021,0.598,2.42,0.24710743801652893
3687,2020,0.069,1.49,0.04630872483221477
5278,2023,4.944,10.959999999999999,0.4510948905109489
5278,2022,18.325,11.09,1.6523895401262398
5278,2021,12.489,16.52,0.7559927360774819
5278,2020,11.163,12.33,0.905352798053528
5278,2019,18.04,,
5287,2023,5.5,13.39,0.4107542942494399
5287,2022,15.8,13.12,1.204268292682927
5287,2021,13.83,12.13,1.1401483924154987
5287,2020,12.8,14.74,0.8683853459972863
5287,2019,12.5,,
5321,2022,2.0,4.6,0.4347826086956522
6741,2022,0.49,2.83,0.17314487632508832
6763,2023,5.0,21.08,0.23719165085388996
6763,2022,8.5,20.86,0.4074784276126558
6763,2021,18.7,21.42,0.8730158730158729
6763,2020,9.0,14.11,0.6378454996456414
8044,2022,0.508,-0.42,-1.2095238095238097
8044,2021,1.314,0.84,1.5642857142857145
