代碼,商品,新聞內容,日期
2929,淘帝-KY,淘帝-KY8月營收1.74億元年減4.22% 1—8月達15.57億元,2022-09-12
2923,鼎固-KY,鼎固-KY8月營收2.57億元年增0.25% 1—8月達68.79億元,2022-09-12
2915,潤泰全,潤泰全8月營收2.46億元年減24.74% 1—8月達20.12億元,2022-09-12
2912,統一超,統一超8月營收256.53億元年增18.88% 1—8月達1899.88億元,2022-09-12
2911,麗嬰房,麗嬰房8月營收2.74億元年減10.85% 1—8月達20.58億元,2022-09-12
2906,高林,高林8月營收7.55億元年增0.3% 1—8月達62.18億元,2022-09-12
2905,三商,三商8月營收214.06億元年增24.54% 1—8月達1515.41億元,2022-09-12
2903,遠百,遠百8月營收27.32億元年增5.49% 1—8月達217.10億元,2022-09-12
2885,元大金,元大金8月營收90.33億元年減10.93% 1—8月達683.70億元,2022-09-12
2850,新產,新產8月營收16.97億元年增8.68% 1—8月達125.26億元,2022-09-12
2740,天蔥,天蔥8月營收0.09億元年增33.2% 1—8月達0.56億元,2022-09-12
2734,易飛網,易飛網8月營收0.48億元年增544.9% 1—8月達2.49億元,2022-09-12
2727,王品,王品8月營收18.56億元年增31.42% 1—8月達116.72億元,2022-09-12
2726,雅茗-KY,雅茗-KY8月營收0.77億元年減39% 1—8月達5.58億元,2022-09-12
2610,華航,華航8月營收127.56億元年增14.2% 1—8月達997.76億元,2022-09-12
2608,嘉里大榮,嘉里大榮8月營收11.16億元年減0.02% 1—8月達85.60億元,2022-09-12
2597,潤弘,潤弘8月營收21.47億元年增16.69% 1—8月達153.74億元,2022-09-12
2496,卓越,卓越8月營收0.72億元年增15.82% 1—8月達4.47億元,2022-09-12
2491,吉祥全,吉祥全8月營收-0.26億元年減121.67% 1—8月達-2.26億元,2022-09-12
2462,良得電,良得電8月營收3.86億元年減7.34% 1—8月達32.57億元,2022-09-12
2426,鼎元,鼎元8月營收1.93億元年減32.85% 1—8月達17.36億元,2022-09-12
2401,凌陽,凌陽8月營收4.83億元年減32.94% 1—8月達50.79億元,2022-09-12
2399,映泰,映泰8月營收1.74億元年減37.37% 1—8月達15.30億元,2022-09-12
6469,大樹,大樹:公告更正本公司私募專區董事會決議日起兩日內應申報相關資訊,2022-09-12
2236,百達-KY,百達-KY8月營收1.24億元年增17.86% 1—8月達8.89億元,2022-09-12
2221,大甲,大甲8月營收1.88億元年增1.23% 1—8月達12.23億元,2022-09-12
2208,台船,台船8月營收12.55億元年減21.27% 1—8月達126.17億元,2022-09-12
2207,和泰車,和泰車8月營收174.22億元年減6.67% 1—8月達1562.99億元,2022-09-12
2106,建大,建大8月營收35.36億元年增24.2% 1—8月達267.62億元,2022-09-12
2012,春雨,春雨8月營收8.79億元年減20.48% 1—8月達76.44億元,2022-09-12
1617,榮星,榮星8月營收2.48億元年減36.99% 1—8月達24.68億元,2022-09-12
1472,三洋實業,三洋實業8月營收0.40億元年增6.31% 1—8月達5.54億元,2022-09-12
2347,聯強,聯強:本公司受邀參加群益金鼎證券3Q投資論壇,2022-09-12
6236,康呈,康呈:代子公司騰曜網路科技股份有限公司公告董事會決議解除經理人競業禁止限制,2022-09-12
6236,康呈,康呈:本公司及其子公司資金貸與他人之餘額達本公司最近期財務報表淨值百分之二十以上者,2022-09-12
4168,醣聯,醣聯:台灣醣聯生技醫藥股份有限公司（公司代號：4168）111年現金增資股票上櫃掛牌日期暨111年股款繳納憑證終止上櫃日期。,2022-09-12
3550,聯穎,聯穎:聯穎科技股份有限公司（公司代號：3550）111年除權配股股票上市掛牌日期。,2022-09-12
4908,前鼎,前鼎:公告本公司一百一十一年現金股利發放事宜,2022-09-12
2497,怡利電,怡利電:公告本公司111年現金增資發行新股上市日期暨股款繳納憑證終止上市日期,2022-09-12
1799,易威,易威:公告本公司111年減資換發股票作業相關事項,2022-09-12
1584,精剛,精剛:公告本公司111年度現金增資全體董事放棄認購股數達得認購股數二分之一以上，並洽特定人認購事宜,2022-09-12
3702,大聯大,大聯大:公告本公司111年8月份自結合併營收,2022-09-12
3702,大聯大,大聯大:代子公司-WPG INTERNATIONAL (HONG KONG) LIMITED、WPIINTERNATIONAL (HONG KONG) LIMITED公告例行性股東常會重要決議事項,2022-09-12
5276,達輝-KY,達輝-KY:本公司新任內部稽核主管到職,2022-09-12
6488,環球晶,環球晶:本公司受邀參加29th CITIC CLSA Investors' Forum,2022-09-12
8222,寶一,寶一:寶一公司受邀參加「第一金證券2022年9月線上投資座談會」，說明本公司營運概況。,2022-09-12
2462,良得電,良得電:本公司會計暨財務主管及代理發言人異動,2022-09-12
1810,和成,和成8月營收3.95億元年減8.5% 1—8月達33.64億元,2022-09-12
1742,台蠟,台蠟8月營收0.35億元年增11.75% 1—8月達3.44億元,2022-09-12
2014,中鴻,中鴻:中鴻鋼鐵股份有限公司109年度第2期無擔保普通公司債付息。,2022-09-12
4915,致伸,致伸:致伸科技股份有限公司（公司代號：4915）111年限制員工權利新股上市掛牌日期。,2022-09-12
2360,致茂,致茂:本公司受邀參加證交所、台灣董事學會暨安擘諮詢共同舉辦之法人說明會,2022-09-12
1617,榮星,榮星:公告本公司董事會決議委任第五屆薪資報酬委員會成員,2022-09-12
2323,中環,中環:公告本公司辦理現金減資完成實收資本額變更登記事宜,2022-09-12
6020,大展證,大展證:公告本公司風險管理委員會委員異動,2022-09-12
6020,大展證,大展證:公告本公司代理發言人異動,2022-09-12
6020,大展證,大展證:公告本公司內部稽核主管異動,2022-09-12
2408,南亞科,南亞科:本公司受邀參加統一證券舉辦之2022 Q3秋季投資論壇,2022-09-12
1909,榮成,榮成:代重要子公司榮成環科公告股東臨時會重要決議事項,2022-09-12
2881,富邦金,富邦金:富邦金控代子公司富邦證券公告取得富邦產險一筆使用權資產,2022-09-12
1609,大亞,大亞8月營收22.89億元年增2.27% 1—8月達181.57億元,2022-09-12
1519,華城,華城8月營收5.10億元年減27.78% 1—8月達43.04億元,2022-09-12
1467,南緯,南緯8月營收5.47億元年增4.68% 1—8月達43.34億元,2022-09-12
1439,中和,中和8月營收0.00億元年減97.57% 1—8月達0.17億元,2022-09-12
1316,上曜,上曜8月營收1.80億元年增50.52% 1—8月達17.06億元,2022-09-12
1477,聚陽,聚陽:本公司受邀參加里昂證券舉辦之「29th Annual CITIC CLSA Flagship Investors' Forum 2022」,2022-09-12
6510,精測,精測:公告本公司三廠新建工程簽訂設計及施工監造委任契約,2022-09-12
3555,重鵬,重鵬:公告本公司董事會決議預計處分有價證券案,2022-09-12
3037,欣興,欣興:本公司受邀參加CLSA舉辦之CITIC CLSA Flagship Investors' Forum 2022,2022-09-12
3037,欣興,欣興:本公司受邀參加統一證券舉辦之2022Q3投資論壇,2022-09-12
3037,欣興,欣興:本公司受邀參加第一金證券所舉辦之2022年9月線上投資座談會,2022-09-12
5291,邑昇,邑昇:本公司受邀參加群益金鼎證券舉辦之第三季投資論壇,2022-09-12
3689,湧德,湧德:公告本公司董事會決議通過擬投資設立越南子公司案,2022-09-12
5468,凱鈺,凱鈺:111年現金增資全體董事放棄認購股數達得認購股數二分之一以上，並洽特定人認購事宜,2022-09-12
3188,鑫龍騰,鑫龍騰:補充公告本公司取得高雄市楠梓區清豐段土地及其地上建物(契約金額異動),2022-09-12
3042,晶技,晶技:本公司111年08月自結損益公告,2022-09-12
1604,聲寶,聲寶:公告本公司召開法說會,2022-09-12
4907,富宇,富宇:公告本公司公司治理主管異動。,2022-09-12
2324,仁寶,仁寶:受邀參加台灣董事學會、臺灣證券交易所及安擘諮詢共同舉辦之2022線上數位引資論壇,2022-09-12
2324,仁寶,仁寶:受邀參加群益第三季論壇,2022-09-12
9921,巨大,巨大:本公司受邀參加由台灣董事學會、台灣證交所及安擘諮詢 (IPR Advisors) 所共同舉辦之2022線上數位引資論壇,2022-09-12
9921,巨大,巨大:公告本公司受邀參加 29th Annual CITIC CLSA Flagship Investors' Forum 2022,2022-09-12
2371,大同,大同8月營收24.06億元年減13.86% 1—8月達191.94億元,2022-09-12
2308,台達電,台達電8月營收351.82億元年增35.71% 1—8月達2418.58億元,2022-09-12
2228,劍麟,劍麟8月營收4.13億元年增29.61% 1—8月達28.49億元,2022-09-12
2104,國際中橡,國際中橡8月營收22.16億元年增1.18% 1—8月達156.23億元,2022-09-12
2064,晉椿,晉椿8月營收1.58億元年減39.7% 1—8月達15.49億元,2022-09-12
2024,志聯,志聯8月營收0.89億元年減39.63% 1—8月達8.56億元,2022-09-12
2010,春源,春源8月營收20.40億元年減14.72% 1—8月達169.76億元,2022-09-12
1813,寶利徠,寶利徠8月營收0.34億元年增4.83% 1—8月達2.52億元,2022-09-12
1732,毛寶,毛寶8月營收0.46億元年減5.31% 1—8月達4.01億元,2022-09-12
1707,葡萄王,葡萄王8月營收8.38億元年增11.92% 1—8月達64.05億元,2022-09-12
1599,宏佳騰,宏佳騰8月營收3.30億元年減5.63% 1—8月達23.36億元,2022-09-12
1541,錩泰,錩泰8月營收2.92億元年減56.79% 1—8月達31.39億元,2022-09-12
1503,士電,士電8月營收25.76億元年增10.1% 1—8月達202.75億元,2022-09-12
1416,廣豐,廣豐8月營收0.21億元年增6.96% 1—8月達1.76億元,2022-09-12
4113,聯上,聯上:公告本公司110年度第1次有擔保普通公司債付息事宜,2022-09-12
1323,永裕,永裕8月營收3.28億元年減2.07% 1—8月達25.38億元,2022-09-12
1314,中石化,中石化8月營收19.41億元年減42.02% 1—8月達197.81億元,2022-09-12
5225,東科-KY,東科-KY:東科控股股份有限公司（公司代號：5225）107年第1次員工認股權憑證首次行使認購普通股股票上市買賣日期。,2022-09-12
8916,光隆,光隆:光隆實業股份有限公司首次甲種特別股轉換普通股以新股交付情形公告。,2022-09-12
4168,醣聯,醣聯:本公司111年現金增資發行新股核准變更登記及普通股上櫃暨股款繳納憑證下櫃日期公告,2022-09-12
4162,智擎,智擎:本公司111年度第1次發行限制員工權利新股股票發放暨上櫃公告,2022-09-12
1233,天仁,天仁8月營收1.58億元年增14.92% 1—8月達11.76億元,2022-09-12
1217,愛之味,愛之味8月營收6.35億元年增4.88% 1—8月達33.79億元,2022-09-12
1216,統一,統一8月營收486.55億元年增16% 1—8月達3506.84億元,2022-09-12
1210,大成,大成8月營收105.78億元年增33.67% 1—8月達730.74億元,2022-09-12
1203,味王,味王8月營收5.46億元年增1.06% 1—8月達41.73億元,2022-09-12
1201,味全,味全8月營收20.09億元年增4.74% 1—8月達133.80億元,2022-09-12
1104,環泥,環泥8月營收6.06億元年增40.42% 1—8月達44.67億元,2022-09-12
3665,貿聯-KY,貿聯-KY:公告本公司全部贖回海外第三次無擔保轉換公司債(ISIN: XS2078324485),2022-09-12
4953,緯軟,緯軟:本公司受邀參加台灣董事學會、台灣證券交易所及iPR ADVISORS合辦之2022線上數位引資論壇,2022-09-12
5210,寶碩,寶碩:本公司受邀參加統一證券舉辦之2022 Q3全球展望秋季投資論壇,2022-09-12
3555,重鵬,重鵬:公告本公司財務主管、會計主管及代理發言人異動,2022-09-12
3555,重鵬,重鵬:公告本公司董事會通過重大決議事項,2022-09-12
2609,陽明,陽明:本公司受邀參加台灣董事會、台灣證券交易所及IPR Advisors舉辦之線上法人說明會,2022-09-12
1565,精華,精華:代重要子公司Shine Optical Holding Groups Inc.公告辦理清算解散事宜,2022-09-12
2438,翔耀,翔耀:公告本公司內部稽核主管異動,2022-09-12
3388,崇越電,崇越電:補公告本公司向關係&#12040;取得使&#12132;權資產,2022-09-12
2308,台達電,台達電:發布本公司111年08月份業績資料,2022-09-12
2023,燁輝,燁輝:代子公司燁輝(香港)控股有限公司公告新增資金貸與金額達公司最近期財務報表淨值百分之二以上,2022-09-12
6136,富爾特,富爾特:公告本公司召開法人說明會相關資訊,2022-09-12
3232,昱捷,昱捷:公告本公司111年現金增資發行新股相關事宜(補充公告發行價格及代收股款、存儲專戶機構、調整股款繳納期間),2022-09-12
2313,華通,華通:本公司受邀參加統一證券法人說明會,2022-09-12
9945,潤泰新,潤泰新8月營收23.24億元年減34.97% 1—8月達191.05億元,2022-09-12
9949,琉園,琉園8月營收0.16億元年增17.16% 1—8月達1.17億元,2022-09-12
9919,康那香,康那香8月營收2.98億元年減6.64% 1—8月達22.13億元,2022-09-12
6508,惠光,惠光8月營收2.97億元年增96.43% 1—8月達20.57億元,2022-09-12
6283,淳安,淳安8月營收1.10億元年減34.17% 1—8月達12.35億元,2022-09-12
6224,聚鼎,聚鼎8月營收2.18億元年減30.49% 1—8月達19.95億元,2022-09-12
6189,豐藝,豐藝8月營收19.53億元年減32.17% 1—8月達199.55億元,2022-09-12
6140,訊達電腦,訊達電腦8月營收4.45億元年增162.21% 1—8月達15.36億元,2022-09-12
6108,競國,競國8月營收6.34億元年減11.6% 1—8月達48.21億元,2022-09-12
5706,鳳凰,鳳凰8月營收0.10億元年減66.37% 1—8月達0.64億元,2022-09-12
5484,慧友,慧友8月營收0.32億元年減19.52% 1—8月達1.87億元,2022-09-12
5465,富驊,富驊8月營收3.78億元年減2.39% 1—8月達29.24億元,2022-09-12
4432,銘旺實,銘旺實8月營收1.71億元年增17.88% 1—8月達11.04億元,2022-09-12
4303,信立,信立8月營收0.26億元年減18.96% 1—8月達2.36億元,2022-09-12
4106,雃博,雃博8月營收2.61億元年增45.06% 1—8月達17.56億元,2022-09-12
4942,嘉彰,嘉彰:本公司受邀參加國票綜合證券舉辦之法人說明會,2022-09-12
3701,大眾控,大眾控8月營收10.23億元年增12.15% 1—8月達78.96億元,2022-09-12
3379,彬台,彬台8月營收0.22億元年減7.76% 1—8月達3.38億元,2022-09-12
3313,斐成,斐成8月營收0.01億元年減94.17% 1—8月達0.05億元,2022-09-12
3032,偉訓,偉訓8月營收5.18億元年減16.77% 1—8月達41.72億元,2022-09-12
2913,農林,農林8月營收0.43億元年增34.06% 1—8月達2.56億元,2022-09-12
2883,開發金,開發金8月營收98.48億元年減49.92% 1—8月達922.78億元,2022-09-12
2705,六福,六福8月營收2.65億元年增143.5% 1—8月達9.70億元,2022-09-12
2614,東森,東森8月營收4.90億元年增1.6% 1—8月達39.07億元,2022-09-12
2466,冠西電,冠西電8月營收1.04億元年減43.91% 1—8月達11.18億元,2022-09-12
2420,新巨,新巨8月營收2.24億元年減5.69% 1—8月達18.23億元,2022-09-12
2321,東訊,東訊8月營收0.90億元年減4.16% 1—8月達7.02億元,2022-09-12
2002,中鋼,中鋼8月營收362.70億元年減13.05% 1—8月達3242.78億元,2022-09-12
1726,永記,永記8月營收7.64億元年增5.03% 1—8月達63.04億元,2022-09-12
1409,新纖,新纖8月營收42.16億元年增4.13% 1—8月達328.59億元,2022-09-12
